"TID","RID","t_transitE","r_transitE","t_transitM","r_transitM","t_transitCV","r_transitCV"
"g37119005847",195,0.0037400654511453952,0.0037400654511453952,0.006066184368307443,0.006066184368307443,0.9859854379794545,0.9859854379794545
"g37159051802",196,0.0,0.0,0.006885593220338983,0.005632590781510489,"inf","inf"
"g37159051202",196,0.0,0.0,0.00944767441860465,0.005632590781510489,"inf","inf"
"g37109071102",197,0.00878293601003764,0.008555926544240401,0.01374809580534143,0.009551484189891801,0.951561646275043,0.6786375897095633
"g37109071101",197,0.008329862557267805,0.008555926544240401,0.01326581919714847,0.009551484189891801,0.9681225499195585,0.6786375897095633
"g45091061301",198,0.0,0.0,0.006256015399422522,0.0047211574125397655,"inf","inf"
"g45091061403",198,0.0,0.0,0.006857142857142857,0.0047211574125397655,"inf","inf"
"g37119005515",199,0.008849557522123894,0.0068762278978389,0.015676113508565067,0.007565304291641168,1.0768394081871444,0.668821517055207
"g37119005516",199,0.0,0.0068762278978389,0.01662404092071611,0.007565304291641168,"inf",0.668821517055207
"g37119005517",199,0.008358996920369555,0.0068762278978389,0.010072102409019089,0.007565304291641168,0.7324872428635543,0.668821517055207
"g37097060901",200,0.0,0.0,0.008928571428571428,0.0064349934584705054,"inf","inf"
"g37097060801",200,0.0,0.0,0.009279086366880799,0.0064349934584705054,"inf","inf"
"g45091060906",201,0.004704134686803664,0.004704134686803664,0.007417509330429148,0.007417509330429148,0.9585448787587051,0.9585448787587051
"g37119005614",202,0.020822488287350338,0.01821078989301161,0.01965308031364012,0.01746083314500489,0.5737624207067276,0.5828680851520248
"g37119005615",202,0.0,0.01821078989301161,0.023593466424682397,0.01746083314500489,"inf",0.5828680851520248
"g37119005401",203,0.030962912555290916,0.01956147893379192,0.029708987459477157,0.019040164660462017,0.5832841053034729,0.5917021009417102
"g37119005403",203,0.0,0.01956147893379192,0.007589025102159954,0.019040164660462017,"inf",0.5917021009417102
"g37179020310",204,0.0,0.0,0.006401137980085348,0.006401137980085348,"inf","inf"
"g37159051700",205,0.0,0.0,0.005565862708719851,0.005565862708719851,"inf","inf"
"g37119005917",206,0.03356367226061204,0.03356367226061204,0.03442759330646295,0.03442759330646295,0.6235500092874481,0.6235500092874481
"g37119001100",207,0.026455026455026454,0.02139615301491247,0.029821385821765474,0.015240402788971343,0.6852573763299301,0.43300693073329277
"g37119002400",207,0.021310602024507193,0.02139615301491247,0.027619670078332704,0.015240402788971343,0.7878741753348097,0.43300693073329277
"g37119001000",207,0.017945544554455444,0.02139615301491247,0.020919680199853106,0.015240402788971343,0.7086511519329761,0.43300693073329277
"g37119005842",208,0.007442489851150203,0.007442489851150203,0.011142243027485092,0.011142243027485092,0.9100986567904373,0.9100986567904373
"g45023020800",209,0.0,0.0,0.006240998559769563,0.006240998559769563,"inf","inf"
"g37119005817",210,0.012524084778420038,0.012524084778420038,0.01876284074950755,0.01876284074950755,0.910723810988489,0.910723810988489
"g37109070600",211,0.0,0.0,0.006925945657964837,0.005856889554268951,"inf","inf"
"g37109070700",211,0.0,0.0,0.010301109350237718,0.005856889554268951,"inf","inf"
"g37119005846",212,0.002828054298642534,0.006745961299485176,0.005647764369424268,0.006961891269054903,1.214011842570469,0.6273609585440133
"g37119005823",212,0.008538163001293661,0.006745961299485176,0.009807790524341116,0.006961891269054903,0.6982980634904378,0.6273609585440133
"g37119003105",213,0.02012072434607646,0.015513307984790874,0.012956593999178959,0.009272771460272701,0.39145454210285363,0.36336177573927536
"g37119003011",213,0.024143302180685357,0.015513307984790874,0.02084182236924207,0.009272771460272701,0.5247749764115467,0.36336177573927536
"g37119002906",213,0.0,0.015513307984790874,0.0064388311045071814,0.009272771460272701,"inf",0.36336177573927536
"g37119006107",214,0.003673469387755102,0.007966260543580132,0.0056952278455811405,0.009685690388451,0.9424726931221746,0.7391118644360606
"g37119006106",214,0.013751375137513752,0.007966260543580132,0.021410326196942258,0.009685690388451,0.9464795872593562,0.7391118644360606
"g37119005714",215,0.02885936784241869,0.020309994655264563,0.027696937338134366,0.017001531452839322,0.5834169364514625,0.5088764253441429
"g37119005713",215,0.008338678640153944,0.020309994655264563,0.012716906046176146,0.017001531452839322,0.9270823720359417,0.5088764253441429
"g37179020311",216,0.007978723404255319,0.007978723404255319,0.009080631841696362,0.009080631841696362,0.6918576641292467,0.6918576641292467
"g37119002200",217,0.006669282071400549,0.003919007184846506,0.010184842542446698,0.005516615544584934,0.9283448467976626,0.8557181761661129
"g37119002905",217,0.0064995357474466105,0.003919007184846506,0.011098554026923975,0.005516615544584934,1.0380497339988817,0.8557181761661129
"g37119002702",217,0.0,0.003919007184846506,0.007205764611689352,0.005516615544584934,"inf",0.8557181761661129
"g37119005916",218,0.04261954261954262,0.043175921120913334,0.059505260015800095,0.017993052624500388,0.8487517256312505,0.25333624917737496
"g37119005913",218,0.027769012306721363,0.043175921120913334,0.02795118014977237,0.017993052624500388,0.6118906458595513,0.25333624917737496
"g37119003806",218,0.05456132693147097,0.043175921120913334,0.028373992454243494,0.017993052624500388,0.3161328472348783,0.25333624917737496
"g37119005915",218,0.04013015184381779,0.043175921120913334,0.046733891872492425,0.017993052624500388,0.7079380318152964,0.25333624917737496
"g37119003007",219,0.0,0.0,0.005958291956305858,0.005958291956305858,"inf","inf"
