"TID","RID","t_drvloneE","r_drvloneE","t_drvloneM","r_drvloneM","t_drvloneCV","r_drvloneCV"
"g37119001916",172,0.8079710144927537,0.7441491471638239,0.08994041803343424,0.03058819636115954,0.06766953910403274,0.024987797560120543
"g37119001911",172,0.8222399362295736,0.7441491471638239,0.05715268738595018,0.03058819636115954,0.04225442413557999,0.024987797560120543
"g37119001917",172,0.5992943548387096,0.7441491471638239,0.038865712392734036,0.03058819636115954,0.03942398704803369,0.024987797560120543
"g37119001921",172,0.7161687170474517,0.7441491471638239,0.0750383497243755,0.03058819636115954,0.06369451357438552,0.024987797560120543
"g37119006407",173,0.8260355029585799,0.798619376338967,0.04862889099611968,0.039734471970529914,0.035787367199137034,0.030245564937003006
"g37119006303",173,0.7801672640382318,0.798619376338967,0.05770934936509595,0.039734471970529914,0.04496685898479806,0.030245564937003006
"g37159051901",174,0.8547821732598898,0.8547821732598898,0.04791907266416429,0.04791907266416429,0.03407901599896585,0.03407901599896585
"g37119005716",175,0.876062639821029,0.8516377649325626,0.059536194918547725,0.12050884853089712,0.041312360681594384,0.08601973949240893
"g37119005710",175,0.8231611893583725,0.8516377649325626,0.1508954350771082,0.12050884853089712,0.11143594833320482,0.08601973949240893
"g45057010400",176,0.8143086816720257,0.8930192962542566,0.03631128913802514,0.02715322274788529,0.027107327350944278,0.018483943691931768
"g45057011100",176,0.9359649122807018,0.8930192962542566,0.037660667496993094,0.02715322274788529,0.024460343004459355,0.018483943691931768
"g37119002004",177,0.8512071869736103,0.8539925719591458,0.032519446174286586,0.03144808621983537,0.023224263834761297,0.02238588281556138
"g37119002003",177,0.8559556786703602,0.8539925719591458,0.04892957825592121,0.03144808621983537,0.0347499586869843,0.02238588281556138
"g37179021014",178,0.8349587396849212,0.8535816618911175,0.10575795749815284,0.0471765868019418,0.07699847742760345,0.03359816342335087
"g37179021004",178,0.8650904033379694,0.8535816618911175,0.040201738217229506,0.0471765868019418,0.028249933813063084,0.03359816342335087
"g37071031704",179,0.8697674418604651,0.8697674418604651,0.06475029423224954,0.06475029423224954,0.045255638573976076,0.045255638573976076
"g37119005621",180,0.8346171273221568,0.8220753793441018,0.09364329518704696,0.06410441532239321,0.0682061432095458,0.04740349901635196
"g37119005619",180,0.807344332091538,0.8220753793441018,0.08722503993447533,0.06410441532239321,0.06567747896158799,0.04740349901635196
"g37097060602",181,0.890625,0.8717302237630004,0.037922041934682925,0.048048490056600175,0.025883972525139524,0.03350670625937455
"g37097060601",181,0.8627268496975338,0.8717302237630004,0.06928078704045118,0.048048490056600175,0.04881728206160001,0.03350670625937455
"g45057011201",182,0.8862315601251677,0.8766131570664148,0.058181828461646594,0.04448134950059339,0.03990931295299016,0.030846370288810595
"g37119005825",182,0.8537234042553191,0.8766131570664148,0.05457832757999161,0.04448134950059339,0.03886307259812487,0.030846370288810595
"g37071033307",183,0.8676789587852495,0.8581477139507621,0.06573425273927992,0.02870088273908907,0.0460539369495563,0.02033140081422673
"g37119005908",183,0.8696236559139785,0.8581477139507621,0.2934816557888896,0.02870088273908907,0.20515575925072355,0.02033140081422673
"g45091061707",183,0.8531286210892236,0.8581477139507621,0.03938037464191768,0.02870088273908907,0.028060759984497932,0.02033140081422673
"g45057011002",184,0.8390739695087521,0.8605686032138442,0.06492571473065796,0.04271553784184871,0.047038188559481296,0.030174110707850962
"g45057011001",184,0.8773087071240105,0.8605686032138442,0.0535542363255851,0.04271553784184871,0.03710867850610737,0.030174110707850962
"g37119005912",185,0.8254083484573502,0.7996364370834175,0.08486579010995352,0.05298176083650998,0.06250257349579412,0.04027800116875189
"g37119005907",185,0.767304189435337,0.7996364370834175,0.05023734901002239,0.05298176083650998,0.0398009320307051,0.04027800116875189
"g37179021011",186,0.7939538583929993,0.8082191780821918,0.07186097314115247,0.04802636905466846,0.055021436939793666,0.03612307393736332
"g37179020317",186,0.8242940385477364,0.8082191780821918,0.06225128376821604,0.04802636905466846,0.04590925558752857,0.03612307393736332
"g37119003016",187,0.8007197480881691,0.8007197480881691,0.036739631685744026,0.036739631685744026,0.027892558736863145,0.027892558736863145
"g37119005620",188,0.834705301284162,0.812358276643991,0.05080825342547786,0.024553988989735563,0.03700285142429723,0.018374204467382405
"g37119005617",188,0.849112426035503,0.812358276643991,0.15418130012865433,0.024553988989735563,0.11038259628159486,0.018374204467382405
"g37119001508",188,0.7773710482529118,0.812358276643991,0.13231545750922025,0.024553988989735563,0.10347044536557617,0.018374204467382405
"g37025041501",189,0.8486094316807739,0.8486094316807739,0.0498206237208105,0.0498206237208105,0.03568908418483629,0.03568908418483629
"g45023020602",190,0.9052383755150089,0.8143421452446065,0.055989993915788475,0.03082033169658946,0.03759945599540105,0.02300723849146575
"g45023020200",190,0.7683863885839737,0.8143421452446065,0.0856924092225735,0.03082033169658946,0.06779486304973031,0.02300723849146575
"g45023020100",190,0.6490455212922174,0.8143421452446065,0.22773823514402367,0.03082033169658946,0.2133019820559767,0.02300723849146575
"g37119006215",191,0.8555337904015671,0.8646075243845797,0.024043267935389818,0.03605282625861666,0.017084033984117283,0.025348624768175378
"g37119006214",191,0.872791519434629,0.8646075243845797,0.0645533207148635,0.03605282625861666,0.04496164247518888,0.025348624768175378
"g37109070100",192,0.826644370122631,0.8295488056620466,0.08892227215160549,0.029196179117273024,0.06539219820169836,0.021395289863858923
"g37109070800",192,0.788750817527796,0.8295488056620466,0.04996070931802349,0.029196179117273024,0.03850550920537026,0.021395289863858923
"g37071030601",192,0.8616636528028933,0.8295488056620466,0.10776334748632103,0.029196179117273024,0.07602692015288216,0.021395289863858923
"g37109070400",192,0.8815548221488816,0.8295488056620466,0.1687921519190271,0.029196179117273024,0.11639572300552445,0.021395289863858923
"g37071030700",192,0.7977150537634409,0.8295488056620466,0.1017842575447365,0.029196179117273024,0.07756520114132479,0.021395289863858923
"g37119005841",193,0.8622033297910024,0.8622033297910024,0.028032036930983634,0.028032036930983634,0.019764191745651596,0.019764191745651596
"g37025041303",194,0.8041170794467675,0.8041170794467675,0.05033006011763409,0.05033006011763409,0.03804891353330684,0.03804891353330684
"g37119005847",195,0.769518466573165,0.769518466573165,0.06062366854455263,0.06062366854455263,0.047891370446471716,0.047891370446471716
"g37159051802",196,0.8495762711864406,0.8783700980392157,0.05744563029452869,0.0391636926478269,0.04110443874965708,0.02710442437473843
"g37159051202",196,0.9178779069767442,0.8783700980392157,0.04987009005319598,0.0391636926478269,0.03302853673200426,0.02710442437473843
"g37109071102",197,0.8013383521539105,0.8247078464106845,0.0999355593507871,0.052320846265315066,0.07581204586801656,0.038566367120243805
"g37109071101",197,0.8479800083298625,0.8247078464106845,0.028248871865329137,0.052320846265315066,0.02025114544540378,0.038566367120243805
"g45091061403",198,0.8620952380952381,0.8637040187114607,0.049636080027238884,0.04057464468328728,0.03500066755712071,0.02855774311926538
"g45091061301",198,0.8657362848893166,0.8637040187114607,0.06694134369835246,0.04057464468328728,0.047004875118117434,0.02855774311926538
"g37119005515",199,0.6873156342182891,0.8150785854616895,0.12374358117367035,0.06095508446902848,0.10944616673721706,0.0454615827922469
"g37119005516",199,0.840153452685422,0.8150785854616895,0.15264985777961204,0.06095508446902848,0.11045156790204773,0.0454615827922469
"g37119005517",199,0.8636163660360757,0.8150785854616895,0.07596501970126318,0.06095508446902848,0.05347205669040508,0.0454615827922469
"g37097060801",200,0.801570306923626,0.8288414420721036,0.10427793103737562,0.06240346258712086,0.0790833180681161,0.04576898992940429
"g37097060901",200,0.8550824175824175,0.8288414420721036,0.07042473711814902,0.06240346258712086,0.050066975375801064,0.04576898992940429
"g45091060906",201,0.8430304530824462,0.8430304530824462,0.05605719946413374,0.05605719946413374,0.04042241271072598,0.04042241271072598
"g37119005614",202,0.8865174388339406,0.8823127703164124,0.039516556052689965,0.038581794615064,0.027097292700782788,0.026582385836929023
"g37119005615",202,0.852994555353902,0.8823127703164124,0.12876698934258324,0.038581794615064,0.09176823530720218,0.026582385836929023
"g37119005401",203,0.826811840762164,0.854256233877902,0.04316338900698825,0.02779515619363204,0.03173532472551527,0.01977948865387576
"g37119005403",203,0.9013426736719206,0.854256233877902,0.02729345138115195,0.02779515619363204,0.018407831163642887,0.01977948865387576
"g37179020310",204,0.8399715504978663,0.8399715504978663,0.0411237411809934,0.0411237411809934,0.029762001755493758,0.029762001755493758
"g37159051700",205,0.8218923933209648,0.8218923933209648,0.04838697355792081,0.04838697355792081,0.035788837846019904,0.035788837846019904
"g37119005917",206,0.8160579137874301,0.8160579137874301,0.05245306687270374,0.05245306687270374,0.03907365188404419,0.03907365188404419
"g37119001100",207,0.7680776014109347,0.789712556732224,0.06041365504845096,0.034462236719266535,0.04781499434667443,0.026528244734927833
"g37119001000",207,0.760519801980198,0.789712556732224,0.07229343627330566,0.034462236719266535,0.05778597422356968,0.026528244734927833
"g37119002400",207,0.8279168886521044,0.789712556732224,0.045508196482250886,0.034462236719266535,0.033414654914343964,0.026528244734927833
"g37119005842",208,0.8525033829499323,0.8525033829499323,0.040323319160587505,0.040323319160587505,0.028753734606719896,0.028753734606719896
"g45023020800",209,0.8209313490158425,0.8209313490158425,0.04529906307820004,0.04529906307820004,0.0335441257014489,0.0335441257014489
"g37119005817",210,0.7947976878612717,0.7947976878612717,0.06453161507697086,0.06453161507697086,0.04935714576763065,0.04935714576763065
"g37109070600",211,0.8433670751198722,0.8496336412870341,0.03465165677800548,0.04207319203148864,0.0249770681931373,0.03010286703223864
"g37109070700",211,0.8589540412044374,0.8496336412870341,0.09119698081245764,0.04207319203148864,0.06454232875274596,0.03010286703223864
"g37119005823",212,0.8447606727037517,0.833658796378484,0.04059202710167811,0.04219435485063457,0.02921064523298797,0.03076805984704366
"g37119005846",212,0.8093891402714932,0.833658796378484,0.1004592340582756,0.04219435485063457,0.07545127573127014,0.03076805984704366
"g37119002906",213,0.7548291233283804,0.7741444866920152,0.05825370857914684,0.026609445091103533,0.046914709180487076,0.02089526534225948
"g37119003105",213,0.7746478873239436,0.7741444866920152,0.05023371163706757,0.026609445091103533,0.03942076293154792,0.02089526534225948
"g37119003011",213,0.7889408099688473,0.7741444866920152,0.03163634345914957,0.026609445091103533,0.02437675867314459,0.02089526534225948
"g37119006107",214,0.8036734693877551,0.8470009372071228,0.04967662559034354,0.03096027793260471,0.03757565446683215,0.02222056295599758
"g37119006106",214,0.9053905390539054,0.8470009372071228,0.04386534439788715,0.03096027793260471,0.029452332121476705,0.02222056295599758
"g37119005713",215,0.7793457344451572,0.8038482095136291,0.21096789158337184,0.1278154748329247,0.16455849148985036,0.09665926462054668
"g37119005714",215,0.8213467704993128,0.8038482095136291,0.05254925256536207,0.1278154748329247,0.03889323673461143,0.09665926462054668
"g37179020311",216,0.8332066869300911,0.8332066869300911,0.0609334542528034,0.0609334542528034,0.04445669256930481,0.04445669256930481
"g37119002905",217,0.7474466109563602,0.8141737426518615,0.08438944715596322,0.004085089547746864,0.06863443492380253,0.0030501316623203685
"g37119002702",217,0.8258606885508407,0.8141737426518615,0.1384414915010667,0.004085089547746864,0.10190454947855752,0.0030501316623203685
"g37119002200",217,0.830914083954492,0.8141737426518615,0.039800527705628926,0.004085089547746864,0.029118353071989154,0.0030501316623203685
"g37119003806",218,0.7025316455696202,0.7514270887389725,0.043292892022683764,0.03278303561624931,0.03746146904123352,0.02652139818994123
"g37119005916",218,0.8596673596673596,0.7514270887389725,0.1100668133069374,0.03278303561624931,0.07783233381083993,0.02652139818994123
"g37119005915",218,0.7668112798264642,0.7514270887389725,0.24323796007537707,0.03278303561624931,0.1928310461941571,0.02652139818994123
"g37119005913",218,0.7847901546229095,0.7514270887389725,0.07803275042097566,0.03278303561624931,0.060444594220419576,0.02652139818994123
"g37119003007",219,0.8384640847401522,0.8384640847401522,0.03892767282213673,0.03892767282213673,0.028223318360720572,0.028223318360720572
