"TID","RID","t_avgrentE","r_avgrentE","t_avgrentM","r_avgrentM","t_avgrentCV","r_avgrentCV"
"g37119001300",82,706.4615384615385,807.8585461689587,139.55181934268316,103.54121965246796,0.1200828751638161,0.07791338096091534
"g37119005916",83,828.7092882991556,807.8570098678086,176.042235560895,67.75122192461362,0.12913642707156525,0.05098198399293602
"g37119005915",83,971.2984054669704,807.8570098678086,336.3333095936318,67.75122192461362,0.21049961351928403,0.05098198399293602
"g37119005824",83,844.1901408450705,807.8570098678086,265.20380185519286,67.75122192461362,0.19097370228454733,0.05098198399293602
"g37119005827",83,803.2183908045977,807.8570098678086,169.60285904994151,67.75122192461362,0.1283611570103235,0.05098198399293602
"g37119003808",83,758.5443037974684,807.8570098678086,94.6468801262913,67.75122192461362,0.07585067484281402,0.05098198399293602
"g37119005829",83,782.3041474654378,807.8570098678086,144.62456429049772,67.75122192461362,0.11238297604140586,0.05098198399293602
"g37119003012",84,1332.1138211382113,1060.9550561797753,353.3328818581709,162.81429821505498,0.16124149606237828,0.09328883131956027
"g37119003105",84,1074.0072202166066,1060.9550561797753,531.730186173227,162.81429821505498,0.30096653790704475,0.09328883131956027
"g37119003008",84,1027.9329608938547,1060.9550561797753,345.4216399877033,162.81429821505498,0.20427670661358166,0.09328883131956027
"g37119003018",84,891.5057915057915,1060.9550561797753,268.9802161967476,162.81429821505498,0.18341306449839503,0.09328883131956027
"g37119003006",84,777.7083333333334,1060.9550561797753,307.28789351056923,162.81429821505498,0.24019435444340298,0.09328883131956027
"g37119003013",84,925.7328990228013,1060.9550561797753,447.2739965341246,162.81429821505498,0.29371224283591596,0.09328883131956027
"g37119005828",84,1324.927536231884,1060.9550561797753,894.5365676759823,162.81429821505498,0.4104309191861922,0.09328883131956027
"g37097060802",85,535.3658536585366,600.2353633421594,359.50482992533534,113.97944172448364,0.4082142483798838,0.11543540859767903
"g37097060602",85,775.6756756756756,600.2353633421594,1038.742985752552,113.97944172448364,0.8140705224965193,0.11543540859767903
"g37159051901",85,458.42391304347825,600.2353633421594,248.32351502917754,113.97944172448364,0.3292946545665219,0.11543540859767903
"g37159051302",85,680.0,600.2353633421594,341.20023335503566,113.97944172448364,0.3050243459279775,0.11543540859767903
"g37097061502",85,814.218009478673,600.2353633421594,540.042847349561,113.97944172448364,0.4032010105436709,0.11543540859767903
"g37097061501",85,978.2926829268292,600.2353633421594,570.3411922750187,113.97944172448364,0.3544051560833205,0.11543540859767903
"g37159051902",85,418.0281690140845,600.2353633421594,266.886278329566,113.97944172448364,0.38810996652027263,0.11543540859767903
"g37159051802",85,555.0,600.2353633421594,393.4140056412719,113.97944172448364,0.4309143247528924,0.11543540859767903
"g37097061303",85,445.0980392156863,600.2353633421594,369.74718525796436,113.97944172448364,0.5049905988821065,0.11543540859767903
"g37097060702",85,507.5187969924812,600.2353633421594,317.02754223635367,113.97944172448364,0.3797335415281778,0.11543540859767903
"g37159051801",85,547.972972972973,600.2353633421594,274.16847616911343,113.97944172448364,0.3041532609973711,0.11543540859767903
"g37097060703",85,507.84313725490193,600.2353633421594,295.84044469187137,113.97944172448364,0.3541294593253322,0.11543540859767903
"g37119005515",86,1089.5927601809956,1063.5320458998042,850.6542325445417,198.81618752016647,0.4745947787828406,0.11364105551264674
"g37119005520",86,1564.2857142857142,1063.5320458998042,1898.0725131433933,198.81618752016647,0.737616832077487,0.11364105551264674
"g37119005518",86,1301.6949152542372,1063.5320458998042,680.9344273692834,198.81618752016647,0.31800224175838815,0.11364105551264674
"g37119005519",86,1035.1351351351352,1063.5320458998042,654.2204952716983,198.81618752016647,0.3842033906854831,0.11364105551264674
"g37119005523",86,951.8934081346423,1063.5320458998042,153.13045909141815,198.81618752016647,0.097792908516936,0.11364105551264674
"g37025042000",87,780.2385008517888,748.7455197132616,273.6776834217738,142.4840121386306,0.2132289194045489,0.11568205548146372
"g37025041901",87,625.765306122449,748.7455197132616,202.68996485634213,142.4840121386306,0.19690414745218895,0.11568205548146372
"g37025042502",87,791.5107913669065,748.7455197132616,229.67766950643215,142.4840121386306,0.1763989639982234,0.11568205548146372
"g37119001605",88,741.4191419141914,779.096252755327,162.15764281227942,111.01727657483929,0.1329559342147783,0.08662306600223976
"g37119001200",88,747.3841554559043,779.096252755327,157.8420605046063,111.01727657483929,0.12838460605177096,0.08662306600223976
"g37119001606",88,862.9820051413882,779.096252755327,251.12379255658698,111.01727657483929,0.17689689883501125,0.08662306600223976
"g37119001607",89,978.0575539568346,778.8303002022087,322.3621326216161,75.99066398230897,0.20036123791446048,0.05931321945236116
"g37119001701",89,813.3667502088555,778.8303002022087,145.4066779097552,75.99066398230897,0.10867559713704845,0.05931321945236116
"g37119001702",89,800.9831460674158,778.8303002022087,138.76982720419923,75.99066398230897,0.10531876729880861,0.05931321945236116
"g37119001801",89,665.4846335697399,778.8303002022087,239.90531353367425,75.99066398230897,0.2191472034309128,0.05931321945236116
"g37119001919",89,701.1461318051576,778.8303002022087,280.09623843130674,75.99066398230897,0.24284704976511418,0.05931321945236116
"g37119001918",89,808.243375858685,778.8303002022087,185.4662014507449,75.99066398230897,0.13949438323138322,0.05931321945236116
"g37119002300",89,578.7769784172662,778.8303002022087,137.05570690882396,75.99066398230897,0.14395275254751697,0.05931321945236116
"g37119005306",90,674.0585774058577,713.0295763389289,269.1332501290197,74.5560893839335,0.24271902245329208,0.06356377378065126
"g37119005307",90,785.9424920127796,713.0295763389289,169.70411868520227,74.5560893839335,0.1312610006881368,0.06356377378065126
"g37119005200",90,663.0434782608696,713.0295763389289,158.47149049651424,74.5560893839335,0.1452925120900823,0.06356377378065126
"g37119005308",90,742.4623115577889,713.0295763389289,149.3412572381077,74.5560893839335,0.12227551135475262,0.06356377378065126
"g37119005301",90,666.9851380042463,713.0295763389289,123.30710373503376,74.5560893839335,0.11238440169609197,0.06356377378065126
"g37119003903",91,516.8989547038327,761.015593762495,158.22070860558915,104.7088673525987,0.18607660299691373,0.0836419219566494
"g37119003805",91,991.9793014230272,761.015593762495,237.5128542711757,104.7088673525987,0.14555214371462727,0.0836419219566494
"g37119003902",91,727.7296360485269,761.015593762495,149.04130982488485,104.7088673525987,0.12450038512420246,0.0836419219566494
"g37119004800",92,769.9292452830189,770.480404551201,175.63682397353836,141.58928938941682,0.13867521777243594,0.1117127909259245
"g37119004600",92,774.51564828614,770.480404551201,244.00047182329766,141.58928938941682,0.19151137182069938,0.1117127909259245
"g37119004900",92,734.9206349206349,770.480404551201,554.1745547056678,141.58928938941682,0.4583953855384412,0.1117127909259245
"g45091060905",93,731.1657414750198,775.836216839677,192.57718763850244,132.05383787724782,0.16011171275089278,0.10347014942674347
"g45091060907",93,802.3537803138373,775.836216839677,235.98202715107172,132.05383787724782,0.1787916046118264,0.10347014942674347
"g45091060802",93,860.3550295857988,775.836216839677,508.8318855804618,132.05383787724782,0.35952634034650477,0.10347014942674347
"g45091060700",93,783.4905660377359,775.836216839677,293.61735464775796,132.05383787724782,0.22781485934362128,0.10347014942674347
"g37159050400",94,575.0,639.2841553906591,154.39489413252898,97.85430261422792,0.16322970173916104,0.09305079399219604
"g37159051204",94,699.2401215805471,639.2841553906591,204.0372094754417,97.85430261422792,0.17738509843550682,0.09305079399219604
"g37159050300",94,648.0490523968784,639.2841553906591,155.84820469532045,97.85430261422792,0.1461934858423944,0.09305079399219604
"g37119005100",95,655.5938037865749,716.6059344091619,184.05146761594168,137.75471913198928,0.1706626725294868,0.1168584665238621
"g37119005000",95,648.0565371024735,716.6059344091619,238.3791146084863,137.75471913198928,0.22360906429450342,0.1168584665238621
"g37119005401",95,768.4957426679281,716.6059344091619,224.37046204394753,137.75471913198928,0.1774836346944247,0.1168584665238621
"g37119003109",96,785.1089588377724,785.1089588377724,83.1834158449957,83.1834158449957,0.0644081633209829,0.0644081633209829
