"TID","RID","t_avgroomsE","r_avgroomsE","t_avgroomsM","r_avgroomsM","t_avgroomsCV","r_avgroomsCV"
"g37119006404",35,8.532994923857869,7.395652041159049,0.9331715488704572,0.17103849828003487,0.06648047284326707,0.014058905207039419
"g37025041302",35,7.770253929866989,7.395652041159049,0.5803106988510806,0.17103849828003487,0.045400377451202095,0.014058905207039419
"g37097061407",35,7.683492496589359,7.395652041159049,0.7493610783642913,0.17103849828003487,0.05928796698425687,0.014058905207039419
"g37109071203",35,7.594564614531337,7.395652041159049,0.7624993832230598,0.17103849828003487,0.06103384255089079,0.014058905207039419
"g37119006304",35,7.555283757338552,7.395652041159049,0.6625829854732092,0.17103849828003487,0.05331183081177786,0.014058905207039419
"g37097061404",35,7.221014492753623,7.395652041159049,2.102420381243404,0.17103849828003487,0.17699273451706488,0.014058905207039419
"g37025042601",35,8.122349102773246,7.395652041159049,0.6352155227396754,0.17103849828003487,0.04754157314085982,0.014058905207039419
"g37097061503",35,6.366996699669967,7.395652041159049,0.7180491789165518,0.17103849828003487,0.06855729329249827,0.014058905207039419
"g37097061408",35,6.941373534338358,7.395652041159049,0.6049126609150788,0.17103849828003487,0.05297626752507042,0.014058905207039419
"g37109071202",35,7.04066161268091,7.395652041159049,0.6630294477852892,0.17103849828003487,0.05724709370225944,0.014058905207039419
"g37097061406",35,8.568992248062015,7.395652041159049,0.8903632961255313,0.17103849828003487,0.06316428673177958,0.014058905207039419
"g37025041301",35,7.1022727272727275,7.395652041159049,0.6610266030751846,0.17103849828003487,0.05657905514467233,0.014058905207039419
"g37119001508",36,5.910027744748316,5.411294481691594,0.3519527105716079,0.24285866164580736,0.03620169393200738,0.02728264840677024
"g37119001609",36,4.482656826568266,5.411294481691594,0.25745826511968994,0.24285866164580736,0.034914469189737896,0.02728264840677024
"g37119005812",37,4.761356155365372,5.091423519009726,0.32032970779265285,0.2294167796654417,0.040897865922001404,0.027391767237945883
"g37119005717",37,5.474589224302637,5.091423519009726,0.3241063562782894,0.2294167796654417,0.03598902721688717,0.027391767237945883
"g37119002906",38,5.7600391772771795,5.88891982182628,0.4522833594875063,0.15215749660931885,0.04773305927612376,0.015706948171087948
"g37119003204",38,5.654237288135593,5.88891982182628,0.3834958329353689,0.15215749660931885,0.041230700806868366,0.015706948171087948
"g37119003011",38,6.898764584763212,5.88891982182628,0.3167731942639498,0.15215749660931885,0.027913300849716653,0.015706948171087948
"g37119003802",38,5.095663265306122,5.88891982182628,0.25231222626657135,0.15215749660931885,0.030100358790888602,0.015706948171087948
"g37119003103",38,5.477840451248992,5.88891982182628,0.24419579533388422,0.15215749660931885,0.02709960126028041,0.015706948171087948
"g37071032704",39,4.63681592039801,4.753405994550409,0.3663900261400747,0.27029295908405193,0.0480350100148421,0.034567177602503066
"g37071032506",39,4.6006622516556295,4.753405994550409,0.488570110834364,0.27029295908405193,0.06455659873386904,0.034567177602503066
"g37071032505",39,5.098094565984474,4.753405994550409,0.606032584941489,0.27029295908405193,0.07226403148421927,0.034567177602503066
"g37159051301",40,5.647214854111406,5.510216782491443,0.6051255896749751,0.25601558504474714,0.06513963269068077,0.02824436508374863
"g37159052000",40,5.105173876166242,5.510216782491443,0.5841206225858054,0.25601558504474714,0.06955463868253717,0.02824436508374863
"g37159050202",40,4.977398292315419,5.510216782491443,0.49713354074419996,0.25601558504474714,0.06071622594976075,0.02824436508374863
"g37159050500",40,6.6711250983477575,5.510216782491443,0.6430402202647932,0.25601558504474714,0.05859669893948986,0.02824436508374863
"g37159050700",40,5.553903345724907,5.510216782491443,0.8563538873438254,0.25601558504474714,0.09373225249345468,0.02824436508374863
"g37159051303",40,5.454845814977974,5.510216782491443,0.5372432086422709,0.25601558504474714,0.05987183272882812,0.02824436508374863
"g37119003806",41,4.997223764575236,5.059505409582689,0.22156876234071501,0.188969186957011,0.026953417154719873,0.022704765859243844
"g37119003807",41,5.202033036848793,5.059505409582689,0.3608145595387887,0.188969186957011,0.04216431464787623,0.022704765859243844
"g37119001910",42,5.223092998955068,5.291172214182344,0.2691780844005816,0.26304961570212804,0.03132896425418283,0.030221768353205832
"g37119001920",42,5.3757300454250485,5.291172214182344,0.4878638277383242,0.26304961570212804,0.05516901945558491,0.030221768353205832
"g37109071102",43,6.726227795193313,6.108034541017458,0.5484759137581358,0.14847468257396892,0.04957013329252341,0.014776957316195272
"g37071030204",43,6.3417132216014895,6.108034541017458,0.7237024865486062,0.14847468257396892,0.06937253482349115,0.014776957316195272
"g37071030102",43,5.893710691823899,6.108034541017458,0.6513216459849182,0.14847468257396892,0.06718012319037812,0.014776957316195272
"g37071030203",43,5.906161137440758,6.108034541017458,0.5437298642049436,0.14847468257396892,0.05596441820081039,0.014776957316195272
"g37109070400",43,5.639395114385421,6.108034541017458,0.4128642578927506,0.14847468257396892,0.044505005713943134,0.014776957316195272
"g37071031003",43,6.26770060687795,6.108034541017458,0.6525852434543481,0.14847468257396892,0.06329408176391846,0.014776957316195272
"g37071033500",43,6.231265508684864,6.108034541017458,0.4812776105568146,0.14847468257396892,0.04695193546392921,0.014776957316195272
"g37071030601",43,5.89802371541502,6.108034541017458,0.7819923741494674,0.14847468257396892,0.08059908307792833,0.014776957316195272
"g37109070202",43,6.348954578226388,6.108034541017458,0.5261421261571735,0.14847468257396892,0.050377307609415216,0.014776957316195272
"g37109070902",43,6.128360469519121,6.108034541017458,0.33214974069212744,0.14847468257396892,0.03294759454626206,0.014776957316195272
"g37109071002",43,5.929432013769363,6.108034541017458,0.5028820983383671,0.14847468257396892,0.05155694551102056,0.014776957316195272
"g37109071201",43,6.733408323959505,6.108034541017458,0.8071786605806807,0.14847468257396892,0.07287336401514628,0.014776957316195272
"g37109071001",43,5.82963620230701,6.108034541017458,0.3773600275785341,0.14847468257396892,0.039350344531975764,0.014776957316195272
"g45091060901",44,4.411001788908766,4.92546861053258,0.36506137986861303,0.2241554836581972,0.050310977435622975,0.027665333490446663
"g45091060803",44,5.129263157894737,4.92546861053258,0.36180655646314414,0.2241554836581972,0.04288007626978502,0.027665333490446663
"g45091060804",44,5.241117953576504,4.92546861053258,0.4407848433907249,0.2241554836581972,0.05112541149904398,0.027665333490446663
"g37119003102",45,4.820738137082601,4.88,0.35809295804968927,0.20688781117826355,0.04515609074666395,0.025772062780689567
"g37119003108",45,4.5569700827498405,4.88,0.27287302490053106,0.20688781117826355,0.03640143676302062,0.025772062780689567
"g37119003106",45,5.403094462540716,4.88,0.4159742270218803,0.20688781117826355,0.04680130474918804,0.025772062780689567
"g37119004305",46,4.6261089987325725,5.516182376565084,0.29441441917764405,0.19535055481357005,0.0386880920566534,0.021528319507581654
"g37119006010",46,5.845213849287169,5.516182376565084,0.36775448313035924,0.19535055481357005,0.038246497403600054,0.021528319507581654
"g37119006009",46,6.515151515151516,5.516182376565084,0.8710339167397454,0.19535055481357005,0.08127269174358266,0.021528319507581654
"g37119004303",46,5.7482656095143705,5.516182376565084,0.30811058079206616,0.19535055481357005,0.03258396143163135,0.021528319507581654
"g37119004304",46,5.456081081081081,5.516182376565084,0.4453065413742753,0.19535055481357005,0.049614927022230984,0.021528319507581654
"g37119005825",47,5.307569082899479,5.953636801541426,1.2680208419577423,0.4356228750695929,0.14523284135098538,0.044479760229875244
"g37119005826",47,6.158838599487617,5.953636801541426,0.39152908700481087,0.4356228750695929,0.03864553343908696,0.044479760229875244
"g37119005837",47,6.424503311258278,5.953636801541426,0.4948532025648544,0.4356228750695929,0.04682426033056662,0.044479760229875244
"g37119005830",47,5.923267326732673,5.953636801541426,0.3218937625383994,0.4356228750695929,0.033035837826262106,0.044479760229875244
"g37119005913",48,5.963512940178193,5.661887141535615,0.29197680310375157,0.20306149629527692,0.02976324510535982,0.021802207638457964
"g37119005912",48,5.237566393046837,5.661887141535615,0.5104034201580665,0.20306149629527692,0.05924042046824571,0.021802207638457964
"g37119005917",48,5.562630045776113,5.661887141535615,0.37148185106957654,0.20306149629527692,0.04059677375963954,0.021802207638457964
"g37119005914",48,5.778985507246377,5.661887141535615,0.3415838780755531,0.20306149629527692,0.03593187310224873,0.021802207638457964
"g37119005906",48,5.83271375464684,5.661887141535615,0.8889732663700038,0.20306149629527692,0.09265143176922595,0.021802207638457964
"g37119005910",48,5.545659526493799,5.661887141535615,0.5635416035107392,0.20306149629527692,0.061774164234338,0.021802207638457964
"g37159050903",49,5.633283132530121,5.697496125927739,0.4731737526670298,0.22000333306278075,0.05106145242044308,0.02347357945415243
"g37159050201",49,5.581191908146528,5.697496125927739,0.5388879756469335,0.22000333306278075,0.05869561196762307,0.02347357945415243
"g37159051001",49,5.794511597517151,5.697496125927739,0.4398693259069265,0.22000333306278075,0.04614673074834215,0.02347357945415243
"g37159050800",49,5.241258741258742,5.697496125927739,0.5874584282721406,0.22000333306278075,0.068135843545477,0.02347357945415243
"g37159050901",49,6.013665202537823,5.697496125927739,0.5152597123065497,0.22000333306278075,0.052086003807464254,0.02347357945415243
"g37159050904",49,5.7710355987055015,5.697496125927739,0.8457223367728027,0.22000333306278075,0.0890857304996797,0.02347357945415243
"g45091061802",50,5.774338492261608,5.594309691945553,0.7429784239415381,0.3080826536802657,0.07821824387037896,0.03347764036395289
"g45091061501",50,5.907739101047651,5.594309691945553,0.48627348858623115,0.3080826536802657,0.05003724417866999,0.03347764036395289
"g45091061602",50,5.182484900776531,5.594309691945553,0.6971769571253497,0.3080826536802657,0.08177848802685442,0.03347764036395289
"g45091061801",50,5.6305460750853245,5.594309691945553,0.9800168836709774,0.3080826536802657,0.1058076670603942,0.03347764036395289
"g45091061601",50,5.309325246398787,5.594309691945553,0.6494990723419065,0.3080826536802657,0.07436580817678004,0.03347764036395289
"g37159051700",51,5.6973935155753335,5.61447888878668,0.6603593509507039,0.3129735964071815,0.07045928191543337,0.03388693931945939
"g37159051600",51,5.301592356687898,5.61447888878668,0.6615595072243987,0.3129735964071815,0.07585717782915556,0.03388693931945939
"g37159051502",51,6.032520325203252,5.61447888878668,0.5567392683476079,0.3129735964071815,0.05610313865159945,0.03388693931945939
"g37159051400",51,5.662747524752476,5.61447888878668,0.4631648037356009,0.3129735964071815,0.04972129694575416,0.03388693931945939
"g37025040703",52,4.916801292407108,5.358655293527346,0.5029751039348558,0.20793711832570363,0.06218675993148501,0.023589041677643027
"g37025042402",52,4.402418682235196,5.358655293527346,0.38433422324795613,0.20793711832570363,0.053070333047929345,0.023589041677643027
"g37025041200",52,5.782967032967033,5.358655293527346,0.5064283252404417,0.20793711832570363,0.0532355039419881,0.023589041677643027
"g37025041100",52,6.012420156139106,5.358655293527346,0.3886003058712661,0.20793711832570363,0.03929053240537163,0.023589041677643027
"g37025040900",52,5.272066458982347,5.358655293527346,0.47299449514846376,0.20793711832570363,0.054539268376781226,0.023589041677643027
"g37119005612",53,6.656318082788671,5.568099710982659,0.555495827000538,0.26867596422403733,0.05073186536866945,0.0293329613529513
"g37119005613",53,5.931506849315069,5.568099710982659,1.0554218385491811,0.26867596422403733,0.10816708791297056,0.0293329613529513
"g37119005605",53,4.806060606060606,5.568099710982659,0.2812909835339055,0.26867596422403733,0.035579567632509704,0.0293329613529513
"g37179020601",54,5.883400344629523,6.052966394689531,0.5138037751507586,0.3824417170269802,0.05308880955916938,0.03840883144136023
"g37179020501",54,6.012247071352503,6.052966394689531,0.6238914342143934,0.3824417170269802,0.06308212304846347,0.03840883144136023
"g37179020602",54,6.438976377952756,6.052966394689531,1.0152839546306374,0.3824417170269802,0.09585279665037673,0.03840883144136023
"g37179020702",54,5.791772151898734,6.052966394689531,0.6919654324594555,0.3824417170269802,0.07262849232920147,0.03840883144136023
"g37071032702",55,5.660907127429805,5.610080395794681,0.6669890375292359,0.2115314794073175,0.0716253510924822,0.022921340857368515
"g37071032703",55,5.772026431718062,5.610080395794681,0.5436056855731327,0.2115314794073175,0.057251883240037424,0.022921340857368515
"g37071032900",55,5.772608125819135,5.610080395794681,0.42848419596021653,0.2115314794073175,0.04512288192652447,0.022921340857368515
"g37071032200",55,4.896460644479662,5.610080395794681,0.49270413215485065,0.2115314794073175,0.061169937125394105,0.022921340857368515
"g37071032800",55,5.101945244956772,5.610080395794681,0.5547737409004068,0.2115314794073175,0.06610193926421704,0.022921340857368515
"g37071032600",55,6.597860289490246,5.610080395794681,0.5352110146529295,0.2115314794073175,0.049312386991409406,0.022921340857368515
"g37071032401",55,5.772997711670481,5.610080395794681,0.657316671218247,0.2115314794073175,0.06921613735555417,0.022921340857368515
"g37071032301",55,5.957634598411297,5.610080395794681,0.5422989093350825,0.2115314794073175,0.05533487914233016,0.022921340857368515
"g37119001915",56,4.370579494799405,5.484644582470669,0.21699391843609153,0.18764693105734026,0.030181626206466954,0.02079826340510905
"g37119002003",56,7.026737967914438,5.484644582470669,0.3402179672179834,0.18764693105734026,0.02943320697365426,0.02079826340510905
"g37119005516",57,8.290429042904291,8.290429042904291,0.4766651685648867,0.4766651685648867,0.03495187745028378,0.03495187745028378
"g45057010500",58,5.0925385577323885,5.547641420785567,0.397035038468161,0.32691580783186946,0.047394572129926996,0.035822973910129646
"g45057010900",58,6.462339252908757,5.547641420785567,0.7517811129832198,0.32691580783186946,0.0707189420488677,0.035822973910129646
"g45057010800",58,5.235841737781226,5.547641420785567,0.6436797185620997,0.32691580783186946,0.07473385968035309,0.035822973910129646
"g37119001914",59,5.388174807197943,5.093896713615023,0.4529049997836803,0.263948867552955,0.051097486286181715,0.03149950767653939
"g37119001802",59,4.814521049420378,5.093896713615023,0.2951611289236055,0.263948867552955,0.03726835044701301,0.03149950767653939
"g37159051102",60,5.777376654632972,5.901523919753086,0.4574551569530662,0.23928379817184137,0.0481339988601663,0.024648087080953153
"g37159051002",60,6.05705574912892,5.901523919753086,0.7090687047915962,0.23928379817184137,0.07116408089960621,0.024648087080953153
"g37159051201",60,5.52734375,5.901523919753086,0.38791817287968416,0.23928379817184137,0.042663624542601156,0.024648087080953153
"g37159051202",60,6.405320813771518,5.901523919753086,0.621377895746995,0.23928379817184137,0.05897242833339592,0.024648087080953153
"g37159051101",60,5.925388967468176,5.901523919753086,0.4421577264622069,0.23928379817184137,0.04536223578605615,0.024648087080953153
"g37071031500",61,4.639473684210526,5.427548209366392,0.406048554802155,0.2262193684541633,0.053203885620779344,0.0253372918333816
"g37071031402",61,5.482125603864734,5.427548209366392,0.3559202102688677,0.2262193684541633,0.039467331670005254,0.0253372918333816
"g37071030902",61,5.131991051454139,5.427548209366392,0.6079445974047647,0.2262193684541633,0.07201321672764151,0.0253372918333816
"g37071030901",61,5.284412955465587,5.427548209366392,0.9588014753622495,0.2262193684541633,0.11029759495443087,0.0253372918333816
"g37071030802",61,5.512609970674487,5.427548209366392,0.6734858299846831,0.2262193684541633,0.07426860971266003,0.0253372918333816
"g37071030402",61,5.809721398933017,5.427548209366392,0.5396643560548565,0.2262193684541633,0.056468015556042014,0.0253372918333816
"g37071031301",61,5.902405498281787,5.427548209366392,0.7645850889164361,0.2262193684541633,0.07874643096916276,0.0253372918333816
"g37071030302",61,5.598792062122519,5.427548209366392,0.6973455460952145,0.2262193684541633,0.07571602238479369,0.0253372918333816
"g37097060801",62,5.682367918523234,5.652421652421652,0.6181894965415867,0.20838395311399233,0.06613424041384187,0.022411133304432822
"g37097061102",62,5.692577030812325,5.652421652421652,0.4266285977301949,0.20838395311399233,0.04555910095296312,0.022411133304432822
"g37097061002",62,5.817297297297297,5.652421652421652,0.558991703779671,0.20838395311399233,0.058414168731272274,0.022411133304432822
"g37097060902",62,5.805871779508688,5.652421652421652,0.4814454565560542,0.20838395311399233,0.05040965787384948,0.022411133304432822
"g37097060500",62,5.443256997455471,5.652421652421652,0.5636849857585471,0.20838395311399233,0.06295231788581845,0.022411133304432822
"g37097060400",62,5.305876180482686,5.652421652421652,0.44091863898359623,0.20838395311399233,0.05051675494887915,0.022411133304432822
"g37097060901",62,5.915210355987055,5.652421652421652,0.7158612265989606,0.20838395311399233,0.0735686428280677,0.022411133304432822
"g37119003017",63,7.770914777169664,7.371234207968902,0.8336520137963624,0.2716011066881905,0.06521488836587362,0.022398834588515406
"g37119005834",63,6.775033377837116,7.371234207968902,0.7078662663797624,0.2716011066881905,0.06351464498347772,0.022398834588515406
"g37119005832",63,8.050301810865191,7.371234207968902,0.49929180648544813,0.2716011066881905,0.037703040474420565,0.022398834588515406
"g37119005833",63,7.513397642015005,7.371234207968902,0.5050304053380865,0.2716011066881905,0.04086158880109915,0.022398834588515406
"g37119005815",63,7.0146871008939975,7.371234207968902,0.4237493460721502,0.2716011066881905,0.03672271948340648,0.022398834588515406
"g45057010400",64,5.939115929941618,5.910065359477124,0.5391667170672225,0.15656107919289605,0.05518682007484176,0.016103698104003576
"g45057010100",64,5.902124919510625,5.910065359477124,0.5340910058228865,0.15656107919289605,0.05500991387113488,0.016103698104003576
"g45023020800",64,6.019554342883128,5.910065359477124,0.5117838060495368,0.15656107919289605,0.051684021439532754,0.016103698104003576
"g45057010300",64,5.689268073641671,5.910065359477124,0.43109500706240234,0.15656107919289605,0.04606283808186631,0.016103698104003576
"g45057010200",64,5.86762860727729,5.910065359477124,0.3832653206291585,0.15656107919289605,0.0397073592162376,0.016103698104003576
"g45057011100",64,5.96411988180667,5.910065359477124,0.45784710034017484,0.15656107919289605,0.046666819293000567,0.016103698104003576
"g45057011001",64,5.966799468791501,5.910065359477124,0.41600166270133965,0.15656107919289605,0.04238261233301228,0.016103698104003576
"g45091061203",64,6.061788617886179,5.910065359477124,0.4849967722071216,0.15656107919289605,0.04863760238911316,0.016103698104003576
"g45091061202",64,5.751047277079593,5.910065359477124,0.501710821234951,0.15656107919289605,0.053032320201133146,0.016103698104003576
"g37119005305",65,5.764013452914798,5.4202214557996005,0.29552603934917115,0.21294522043431055,0.031167707920495644,0.023882784694788786
"g37119005524",65,5.255570469798657,5.4202214557996005,0.2803825027430399,0.21294522043431055,0.032431358574824834,0.023882784694788786
"g37025041701",66,5.744748567791215,6.075700297471492,0.6535285531834921,0.13828928379396546,0.06915564546649487,0.01383650111120358
"g37025040500",66,6.116133518776078,6.075700297471492,0.39962336056883196,0.13828928379396546,0.03971988730112131,0.01383650111120358
"g37179020204",66,6.340028694404591,6.075700297471492,0.7611087609676372,0.13828928379396546,0.07297760312362728,0.01383650111120358
"g37025040702",66,5.86691042047532,6.075700297471492,0.3584886150332429,0.13828928379396546,0.03714496969070758,0.01383650111120358
"g37025042200",66,6.306457242582897,6.075700297471492,0.41797040281045533,0.13828928379396546,0.04028971282591179,0.01383650111120358
"g37025041702",66,6.037151702786378,6.075700297471492,0.5664664476466598,0.13828928379396546,0.057039564364389714,0.01383650111120358
"g37025041601",66,6.158118146444995,6.075700297471492,0.6288849987805455,0.13828928379396546,0.06208080163799572,0.01383650111120358
"g37025042401",66,6.304839723444375,6.075700297471492,0.5051576896498391,0.13828928379396546,0.04870651037909496,0.01383650111120358
"g37179020800",66,5.937445319335083,6.075700297471492,0.42938504724973786,0.13828928379396546,0.04396239978541794,0.01383650111120358
"g37179020100",66,6.297970126388357,6.075700297471492,0.5005828522003194,0.13828928379396546,0.04831805790140596,0.01383650111120358
"g37179020701",66,5.600845410628019,6.075700297471492,0.6748127053647375,0.13828928379396546,0.07324260169812995,0.01383650111120358
"g37025041602",66,6.213492063492064,6.075700297471492,0.7026265017299171,0.13828928379396546,0.06874211282731421,0.01383650111120358
"g37179020901",66,6.1069814163736815,6.075700297471492,0.53227487074358,0.13828928379396546,0.05298384388866104,0.01383650111120358
"g37025042102",66,5.580689655172414,6.075700297471492,0.4238589980762943,0.13828928379396546,0.04617082481633154,0.01383650111120358
"g37025040600",66,6.2169617126389465,6.075700297471492,0.5563363970080445,0.13828928379396546,0.0543993084188567,0.01383650111120358
"g37119005513",67,7.482368596141051,7.020988071123115,0.577273383552632,0.1859974907879077,0.046900398519519854,0.016104340630165408
"g37119006302",67,7.884518828451883,7.020988071123115,0.8268979848839427,0.1859974907879077,0.06375449890841467,0.016104340630165408
"g37119005509",67,6.152840396753832,7.020988071123115,0.4199637017904003,0.1859974907879077,0.04149255737073082,0.016104340630165408
"g37119006213",67,7.597372125762552,7.020988071123115,0.48688942547240244,0.1859974907879077,0.03895839360788545,0.016104340630165408
"g37071030101",67,6.498124531132783,7.020988071123115,0.6735436840905982,0.1859974907879077,0.0630103418482831,0.016104340630165408
"g37119006107",67,5.668661588683351,7.020988071123115,0.5443969678997751,0.1859974907879077,0.05838069548529307,0.016104340630165408
"g37119005517",67,7.510889856876167,7.020988071123115,0.5289251283894024,0.1859974907879077,0.04280917954897191,0.016104340630165408
"g37119005508",67,7.526212319790301,7.020988071123115,0.3446838263811192,0.1859974907879077,0.027840596578732293,0.016104340630165408
"g37119006215",67,6.1485091743119265,7.020988071123115,0.5079396258351808,0.1859974907879077,0.05021996052892897,0.016104340630165408
"g37119006214",67,7.753711201079622,7.020988071123115,0.5342713637278929,0.1859974907879077,0.041887686440729065,0.016104340630165408
"g45091060200",68,4.825761932144911,5.0396618985695705,0.3624372700996506,0.3029262542061769,0.045656335944733326,0.03654008985361631
"g45091060102",68,5.943828529194382,5.0396618985695705,0.46719129871829107,0.3029262542061769,0.047781807151198445,0.03654008985361631
"g45091060501",68,4.480289093298292,5.0396618985695705,0.6783260466078644,0.3029262542061769,0.09203786870648564,0.03654008985361631
"g37071033100",69,4.8,5.178922532441998,0.8312311249786499,0.29357073189339206,0.10527243224147036,0.03445937835159561
"g37071031704",69,5.299393122049898,5.178922532441998,0.36882875511587143,0.29357073189339206,0.04230899728047548,0.03445937835159561
"g37071033204",69,5.2691481746599855,5.178922532441998,0.5503615321454479,0.29357073189339206,0.06349532597098986,0.03445937835159561
"g37071033203",69,5.298311444652908,5.178922532441998,0.5944834638918484,0.29357073189339206,0.06820816928591988,0.03445937835159561
"g37119004100",70,4.9502796768179,4.573148974130241,0.43592092558647727,0.2139548174160724,0.053531828594221446,0.028440735154205546
"g37119003700",70,3.6674311926605503,4.573148974130241,0.31289141585036206,0.2139548174160724,0.051863971711330926,0.028440735154205546
"g37119003600",70,4.941927249521378,4.573148974130241,0.3327759445540317,0.2139548174160724,0.04093451740782295,0.028440735154205546
"g37119002100",71,4.779276082327892,5.700376411543287,0.3396615700784153,0.2794563696811095,0.043203446308438614,0.029801942772664326
"g37119002200",71,6.204192546583851,5.700376411543287,0.38862841619825383,0.2794563696811095,0.03807881131191671,0.029801942772664326
"g37119004700",72,4.481216457960644,4.87701962878889,0.5488513242085186,0.16586031990872677,0.0744548326405091,0.020673884845280648
"g37119004302",72,4.768587360594796,4.87701962878889,0.27234851480243494,0.16586031990872677,0.034719172504387476,0.020673884845280648
"g37119004000",72,4.841158841158841,4.87701962878889,0.32243362727951586,0.16586031990872677,0.040487885337300134,0.020673884845280648
"g37119004200",72,5.077423552374756,4.87701962878889,0.34960279975916503,0.16586031990872677,0.04185675985893265,0.020673884845280648
"g37119004500",72,5.053268765133172,4.87701962878889,0.514060238045032,0.16586031990872677,0.061840887448453716,0.020673884845280648
"g37119003500",73,5.79108838568298,4.063600352112676,0.48114030035591737,0.21453786438433517,0.050506309919001326,0.032094237459431386
"g37119000300",73,3.1770573566084788,4.063600352112676,0.752014891177108,0.21453786438433517,0.14389161359622674,0.032094237459431386
"g37119000100",73,3.3392213410237925,4.063600352112676,0.23071069026472418,0.21453786438433517,0.04200070777350585,0.032094237459431386
"g37119005847",74,7.752184769038702,7.290357825730674,0.7056736924735929,0.1880158840376529,0.055336783223015024,0.01567760773445987
"g37119005816",74,7.964934251721979,7.290357825730674,0.5590541480216694,0.1880158840376529,0.04266834291021994,0.01567760773445987
"g37119005817",74,7.581663630843959,7.290357825730674,0.3620083150780958,0.1880158840376529,0.029026062846813513,0.01567760773445987
"g37119005841",74,6.726226993865031,7.290357825730674,0.39881753659045543,0.1880158840376529,0.03604431900747482,0.01567760773445987
"g37119005840",74,7.17519042437432,7.290357825730674,0.5250514461639914,0.1880158840376529,0.04448386614936006,0.01567760773445987
"g37119005842",74,7.01455938697318,7.290357825730674,0.29576194877368794,0.1880158840376529,0.025631616729721206,0.01567760773445987
"g37025040701",75,5.42375,5.159014084507042,0.5318354164177579,0.2698313893719775,0.05960897985882006,0.03179507499938868
"g37159051501",75,5.153980244044161,5.159014084507042,0.8222426958296679,0.2698313893719775,0.0969820527869879,0.03179507499938868
"g37025041000",75,5.118476190476191,5.159014084507042,0.380952584854737,0.2698313893719775,0.04524434809008708,0.03179507499938868
"g37025040800",75,5.109518935516888,5.159014084507042,0.3548717606517779,0.2698313893719775,0.04222070938508141,0.03179507499938868
"g37097061104",76,5.8218142548596115,5.774937849596022,0.6062338001259674,0.20196158185313107,0.06330177662045611,0.021259622403658973
"g37097061201",76,5.862328767123287,5.774937849596022,0.3906224455686292,0.20196158185313107,0.04050616447254182,0.021259622403658973
"g37097061103",76,5.7944760357432985,5.774937849596022,0.7229417022610493,0.20196158185313107,0.07584434481144418,0.021259622403658973
"g37097061202",76,6.032274331820474,5.774937849596022,0.4921468822750994,0.20196158185313107,0.049596125702593266,0.021259622403658973
"g37097061302",76,6.116738727609635,5.774937849596022,0.6935658943086958,0.20196158185313107,0.06892898703354321,0.021259622403658973
"g37097060300",76,5.438860971524288,5.774937849596022,0.7568234867840561,0.20196158185313107,0.08459033432967004,0.021259622403658973
"g37097061304",76,5.605665467625899,5.774937849596022,0.5073007476790231,0.20196158185313107,0.05501389871513184,0.021259622403658973
"g37097060200",76,5.2450787401574805,5.774937849596022,0.7288709823408894,0.20196158185313107,0.0844758841549272,0.021259622403658973
"g37097061101",76,5.821985233798196,5.774937849596022,0.5449266958272667,0.20196158185313107,0.056898534738847914,0.021259622403658973
"g37179021009",77,10.70103092783505,10.70103092783505,1.7428768416993434,1.7428768416993434,0.09900911481914386,0.09900911481914386
"g37119005521",78,5.365012319605772,5.251667480071579,0.3461621749310839,0.21018870216264005,0.03922319662152569,0.024330231781395834
"g37119005610",78,5.383102694828842,5.251667480071579,0.3930408565713792,0.21018870216264005,0.04438529700111766,0.024330231781395834
"g37119005604",78,5.291933418693982,5.251667480071579,0.4440394628124929,0.21018870216264005,0.051008352294793405,0.024330231781395834
"g37119005609",78,4.788194444444445,5.251667480071579,0.47027184572088043,0.21018870216264005,0.059705081902710684,0.024330231781395834
"g37119002004",79,6.1358421294171634,6.649486611636803,0.6009531289969745,0.31474738724344403,0.05953886090232442,0.02877452183775149
"g37119002002",79,7.050932568149211,6.649486611636803,0.28933848334176765,0.31474738724344403,0.02494558752716585,0.02877452183775149
"g37119003201",80,5.029580936729663,4.901364348020577,0.35539743985562716,0.20494153066133772,0.04295528367430062,0.02541833421742415
"g37119003203",80,4.558576051779935,4.901364348020577,0.31050318052412584,0.20494153066133772,0.04140673111457965,0.02541833421742415
"g37119003300",80,5.119953188999415,4.901364348020577,0.38451547405255326,0.20494153066133772,0.04565432532563186,0.02541833421742415
"g37119003007",81,8.695532915360502,7.63385269121813,0.5118918261858659,0.3027034990325762,0.03578624156556061,0.024105034845363655
"g37119002904",81,6.758720930232558,7.63385269121813,0.3647652463651035,0.3027034990325762,0.03280824780196636,0.024105034845363655
"g37119001300",82,4.785416666666666,5.074422353573348,0.27581423189326726,0.4289215325230999,0.0350373306556241,0.05138369548186286
"g37119001603",82,5.382352941176471,5.074422353573348,0.8353693625010714,0.4289215325230999,0.0943496879932115,0.05138369548186286
"g37119005827",83,4.506282335550628,4.429338572364113,0.3073208934385594,0.21193791170586368,0.0414579464635177,0.02908733080356784
"g37119003808",83,4.162617749132375,4.429338572364113,0.3166519924234167,0.21193791170586368,0.04624340355430734,0.02908733080356784
"g37119005829",83,4.097297297297297,4.429338572364113,0.6738371758069909,0.21193791170586368,0.09997504031910348,0.02908733080356784
